agency_identifier,allocation_transfer_agency,availability_type_code,beginning_period_of_availa,by_direct_reimbursable_fun,deobligations_recov_by_pro_cpe,ending_period_of_availabil,gross_outlay_amount_by_pro_cpe,gross_outlay_amount_by_pro_fyb,gross_outlays_delivered_or_cpe,gross_outlays_delivered_or_fyb,gross_outlays_undelivered_cpe,gross_outlays_undelivered_fyb,main_account_code,object_class,obligations_delivered_orde_cpe,obligations_delivered_orde_fyb,obligations_incurred_by_pr_cpe,obligations_undelivered_or_cpe,obligations_undelivered_or_fyb,program_activity_code,program_activity_name,sub_account_code,ussgl480100_undelivered_or_cpe,ussgl480100_undelivered_or_fyb,ussgl480200_undelivered_or_cpe,ussgl480200_undelivered_or_fyb,ussgl483100_undelivered_or_cpe,ussgl483200_undelivered_or_cpe,ussgl487100_downward_adjus_cpe,ussgl487200_downward_adjus_cpe,ussgl488100_upward_adjustm_cpe,ussgl488200_upward_adjustm_cpe,ussgl490100_delivered_orde_cpe,ussgl490100_delivered_orde_fyb,ussgl490200_delivered_orde_cpe,ussgl490800_authority_outl_cpe,ussgl490800_authority_outl_fyb,ussgl493100_delivered_orde_cpe,ussgl497100_downward_adjus_cpe,ussgl497200_downward_adjus_cpe,ussgl498100_upward_adjustm_cpe,ussgl498200_upward_adjustm_cpe,fiscal_year,period,tas,tas_with_sub
69,,,,D,0,,0,0,0,0,0,0,8107,258,0,0,0,0,0,2,Procurement and modernization of air traffic control (ATC) facilities and equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,260,6,6,0,-1,0,2,Procurement and modernization of air traffic control (ATC) facilities and equipment,0,-1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,14,,1,0,1,0,0,0,8107,310,0,0,0,-232,-231,2,Procurement and modernization of air traffic control (ATC) facilities and equipment,0,-232,-231,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,573,,-77,-63,-140,0,0,-63,8107,320,-8,-38,3,-1460,-1509,2,Procurement and modernization of air traffic control (ATC) facilities and equipment,0,-1460,-1509,0,-63,0,0,573,0,0,0,-7,-38,-140,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,410,0,0,0,0,0,2,Procurement and modernization of air traffic control (ATC) facilities and equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,-53,-32,-52,0,-33,-32,8107,251,0,-16,0,-81,-119,3,Procurement and modernization of non-ATC facilities and equipment,0,-81,-119,-33,-32,0,0,0,0,0,0,0,-16,-52,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,252,0,0,0,-1,-1,3,Procurement and modernization of non-ATC facilities and equipment,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,12,,-102,0,-102,0,0,0,8107,254,0,0,0,-21,-123,3,Procurement and modernization of non-ATC facilities and equipment,0,-21,-123,0,0,0,0,12,0,0,0,0,0,-102,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,-1478,0,-1478,0,0,0,8107,320,0,0,0,0,-1478,3,Procurement and modernization of non-ATC facilities and equipment,0,0,-1478,0,0,0,0,0,0,0,0,0,0,-1478,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,220,0,0,0,0,0,4,Mission support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,232,0,0,0,-10,-10,4,Mission support,0,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,0,,0,0,0,0,0,0,8107,233,0,0,0,-2,-2,4,Mission support,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,4,,0,-142,0,0,-143,-142,8107,251,-3,0,-3,-448,-448,4,Mission support,0,-448,-448,-143,-142,0,0,1,0,0,0,-3,0,0,0,0,0,0,3,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,R,0,,0,0,0,0,0,0,8107,251,0,0,0,0,0,801,Facilities and Equipment (Airport and Airway Trust Fund) (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8107,069-0000-0000- -8107-000
69,,,,D,52,,-24,-12,-23,0,-13,-12,8108,251,-251,-11,0,-192,-455,11,Improve aviation safety,0,-192,-455,-13,-12,0,0,52,0,0,0,-251,-11,-23,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,-6,0,0,-6,-6,8108,252,-7,-7,0,-101,-101,11,Improve aviation safety,0,-101,-101,-6,-6,0,0,0,0,0,0,-7,-7,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,2,,0,0,0,0,0,0,8108,253,0,0,0,-2,-2,11,Improve aviation safety,0,-2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,0,0,0,0,0,8108,255,0,0,0,-12,-12,11,Improve aviation safety,0,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,1,,0,0,0,0,0,0,8108,410,0,0,0,-50,-50,11,Improve aviation safety,0,-50,-50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,-28,1,0,-29,-28,8108,251,0,0,0,-3,-3,12,Economic Competitiveness,0,-3,-3,-29,-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,0,0,0,0,0,8108,255,0,0,0,-38,-38,12,Economic Competitiveness,0,-38,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,2,,0,-115,5,0,-120,-115,8108,252,0,0,0,-23,-23,13,Reduce environmental impact of aviation,0,-23,-23,-120,-115,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,0,0,0,0,0,8108,252,0,0,0,-49,-49,14,Improve the efficiency of mission support,0,-49,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,R,0,,0,0,0,0,0,0,8108,251,0,0,0,-1,-1,801,"Research, Engineering and Development (Airport and Airway Trust (Reimbursable)",0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8108,069-0000-0000- -8108-000
69,,,,D,0,,0,0,0,0,0,0,1301,0,3,17,-14,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,181,,-36,0,-36,0,0,0,1301,111,0,0,-36,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,181,0,-17,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,115,-1088,-1088,0,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,-1088,-1088,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,-45,0,-45,0,0,0,1301,121,-20,-20,-45,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,-20,-20,-45,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,10,,-3,0,-3,0,0,0,1301,210,-1,-1,-8,-5,0,1,Air Traffic Organization (ATO),0,-3,0,0,0,0,0,4,0,-2,0,-1,-1,0,0,0,0,0,6,0,-3,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,220,0,0,0,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,231,-1,-1,0,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,304,,37,-108,-70,0,0,-108,1301,233,0,0,-196,-514,-281,1,Air Traffic Organization (ATO),0,-514,-281,0,-108,0,0,108,0,0,0,0,0,-61,0,0,0,0,196,0,-10,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,47,,47,-45,2,0,0,-45,1301,240,-149,-149,0,-47,0,1,Air Traffic Organization (ATO),0,-47,0,0,-45,0,0,47,0,0,0,-149,-149,2,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,747,,770,-869,22,0,-121,-869,1301,251,-12,-12,0,-1138,-368,1,Air Traffic Organization (ATO),0,-1138,-368,-121,-869,0,0,747,0,0,0,-12,-12,22,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,331,,-96,-450,-491,0,-56,-450,1301,252,1472,1035,14,-763,-436,1,Air Traffic Organization (ATO),0,-763,-436,-56,-450,0,0,331,0,0,0,1472,1035,-491,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,-341,6,0,-347,-341,1301,253,0,0,0,-2,-2,1,Air Traffic Organization (ATO),0,-2,-2,-347,-341,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,254,-3,-3,0,-45,-45,1,Air Traffic Organization (ATO),0,-45,-45,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,2,,0,0,0,0,0,0,1301,256,0,0,0,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,72,,15,-152,-13,0,-124,-152,1301,257,0,0,0,-560,-545,1,Air Traffic Organization (ATO),0,-560,-545,-124,-152,0,0,72,0,0,0,0,0,-13,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,4,,3,-402,2,0,-401,-402,1301,260,-1,0,-1,-4,0,1,Air Traffic Organization (ATO),0,-3,0,-401,-402,0,0,4,0,-1,0,0,0,2,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,1,,6,0,6,0,0,0,1301,310,-14,-14,0,-369,-363,1,Air Traffic Organization (ATO),0,-369,-363,0,0,0,0,1,0,0,0,-14,-14,6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,410,0,0,0,0,0,1,Air Traffic Organization (ATO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,111,0,0,0,0,0,2,NextGen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,74,,73,-73,0,0,0,-73,1301,252,0,0,0,-74,-1,2,NextGen,0,-74,-1,0,-73,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,254,0,0,0,-49,-49,2,NextGen,0,-49,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,-30,1,0,-31,-30,1301,257,0,0,0,0,0,2,NextGen,0,0,0,-31,-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,-1,0,0,-1,-1,1301,260,0,0,0,0,0,2,NextGen,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,4,,0,0,0,0,0,0,1301,111,0,0,0,-138,-138,3,Finance & Management,0,-138,-138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,8,0,8,0,0,0,1301,121,0,0,8,0,0,3,Finance & Management,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,210,0,0,0,0,0,3,Finance & Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,32,,32,-32,0,0,0,-32,1301,220,0,0,0,-32,0,3,Finance & Management,0,-32,0,0,-32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,81,,27,-27,0,0,0,-27,1301,233,0,0,0,-92,-65,3,Finance & Management,0,-92,-65,0,-27,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,-39,-18,0,-22,-39,1301,240,0,0,0,0,0,3,Finance & Management,0,0,0,-22,-39,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,-43,0,-43,0,0,0,1301,251,0,0,0,-106,-149,3,Finance & Management,0,-106,-149,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,421,,268,-268,0,0,0,-268,1301,252,-78,-78,0,-767,-499,3,Finance & Management,0,-767,-499,0,-268,0,0,418,0,0,0,-78,-78,0,0,0,0,0,3,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,307,,302,-312,-7,0,-2,-312,1301,253,0,0,0,-313,-11,3,Finance & Management,0,-313,-11,-2,-312,0,0,307,0,0,0,0,0,-7,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,254,0,0,0,0,0,3,Finance & Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,2,,0,0,0,0,0,0,1301,257,0,0,0,-2,-2,3,Finance & Management,0,-2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,258,0,0,0,0,0,3,Finance & Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,260,0,0,0,0,0,3,Finance & Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,711,,711,-716,-5,0,0,-716,1301,440,0,0,0,-711,0,3,Finance & Management,0,-711,0,0,-716,0,0,711,0,0,0,0,0,-5,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,26,,-2,0,-2,0,0,0,1301,111,0,0,-2,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,26,0,-1,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,113,0,0,0,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,115,0,0,0,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,-9,0,-9,0,0,0,1301,121,0,0,-9,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,220,0,0,0,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,443,,443,-443,0,0,0,-443,1301,231,0,0,0,-443,0,4,Regulation and certification,0,-443,0,0,-443,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,233,0,0,0,-7,-7,4,Regulation and certification,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,240,0,0,0,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,106,,45,0,45,0,0,0,1301,251,0,0,-30,-324,-249,4,Regulation and certification,0,-324,-249,0,0,0,0,106,0,0,0,0,0,45,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,528,,78,-230,-133,0,-20,-230,1301,252,0,-76,-76,-529,-299,4,Regulation and certification,0,-529,-299,-20,-230,0,0,451,0,0,0,0,-76,-133,0,0,0,0,76,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,23,32,0,-9,23,1301,253,0,0,0,-11,-11,4,Regulation and certification,0,-11,-11,-9,23,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,5,,0,0,0,0,0,0,1301,254,0,0,0,-12,-12,4,Regulation and certification,0,-12,-12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,85,,85,-85,0,0,0,-85,1301,256,0,0,0,-85,0,4,Regulation and certification,0,-85,0,0,-85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,-98,0,-98,0,0,0,1301,257,0,-42,0,-2,-58,4,Regulation and certification,0,-2,-58,0,0,0,0,0,0,0,0,0,-42,-98,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,260,0,0,0,0,0,4,Regulation and certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,310,0,0,0,-9,-9,4,Regulation and certification,0,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,410,0,0,0,-18,-18,4,Regulation and certification,0,-18,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,15,,15,-15,0,0,0,-15,1301,252,0,0,0,-15,0,5,Commercial space transportation,0,-15,0,0,-15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,5,,5,-5,0,0,0,-5,1301,257,0,0,0,-5,0,5,Commercial space transportation,0,-5,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,410,0,0,0,-42,-42,5,Commercial space transportation,0,-42,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,17,,-13,0,-13,0,0,0,1301,111,0,0,-13,0,0,6,Security & Hazardous Materials Safety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-13,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,233,0,0,0,-53,-53,6,Security & Hazardous Materials Safety,0,-53,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,81,,81,-181,-99,0,0,-181,1301,252,0,0,0,-81,0,6,Security & Hazardous Materials Safety,0,-81,0,0,-181,0,0,81,0,0,0,0,0,-99,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,253,0,0,0,0,0,6,Security & Hazardous Materials Safety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,257,-5,-5,0,0,0,6,Security & Hazardous Materials Safety,0,0,0,0,0,0,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,11,,0,0,0,0,0,0,1301,111,-5,-5,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,-5,-5,0,0,0,0,0,11,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,113,0,0,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,121,-15,-15,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,-15,-15,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,276,,29,-29,0,0,0,-29,1301,130,0,0,0,-276,-247,7,Staff offices,0,-276,-247,0,-29,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,210,0,0,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,232,0,0,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,233,0,0,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,-21,0,0,-21,-21,1301,251,0,0,0,21,21,7,Staff offices,0,21,21,-21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,264,,95,-123,1,0,-29,-123,1301,252,-8,-8,0,-668,-573,7,Staff offices,0,-668,-573,-29,-123,0,0,264,0,0,0,-8,-8,1,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,363,,363,-366,-3,0,0,-366,1301,253,149,149,0,-363,0,7,Staff offices,0,-363,0,0,-366,0,0,363,0,0,0,149,149,-3,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,255,0,0,0,-1,-1,7,Staff offices,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,1,,1,-1,0,0,0,-1,1301,257,0,0,0,-1,0,7,Staff offices,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,D,0,,0,0,0,0,0,0,1301,260,0,0,0,0,0,7,Staff offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,R,0,,-80,0,-80,0,0,0,1301,0,0,0,-80,0,0,801,Operations (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,R,0,,0,0,0,0,0,0,1301,111,5,5,0,0,0,801,Operations (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,R,0,,0,0,0,0,0,0,1301,121,1,1,0,0,0,801,Operations (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,R,0,,-12,0,-12,0,0,0,1301,220,0,0,-12,0,0,801,Operations (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,12,0,-12,0,0,0,0,0,-12,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
69,,,,R,0,,-376,0,-376,0,0,0,1301,251,0,0,0,0,-376,801,Operations (Reimbursable),0,0,-376,0,0,0,0,0,0,0,0,0,0,-376,0,0,0,0,0,0,0,2017,9,069-0000-0000- -1301,069-0000-0000- -1301-000
